Date,1. open,2. high,3. low,4. close,5. volume
2024-11-11,1753.0,1782.5,1751.55,1766.6,1008339.0
2024-11-08,1747.05,1761.45,1746.15,1754.55,167441.0
2024-11-07,1749.95,1760.1,1737.8,1746.15,131631.0
2024-11-06,1765.2,1772.0,1745.25,1754.15,223185.0
2024-11-05,1707.95,1762.5,1698.0,1757.95,280370.0
2024-11-04,1741.4,1743.6,1710.0,1714.05,345175.0
2024-11-01,1748.95,1748.95,1728.75,1737.8,44886.0
2024-10-31,1730.0,1739.65,1719.05,1734.95,511754.0
2024-10-30,1747.95,1755.0,1724.4,1735.0,182610.0
2024-10-29,1725.1,1763.7,1725.1,1751.0,287101.0
2024-10-28,1738.8,1750.9,1728.95,1734.3,2396045.0
2024-10-25,1757.0,1758.35,1729.0,1742.6,774016.0
2024-10-24,1737.55,1768.65,1737.55,1750.1,236712.0
2024-10-23,1702.3,1746.45,1702.3,1735.7,267503.0
2024-10-22,1729.0,1740.0,1710.95,1714.1,445656.0
2024-10-21,1720.05,1748.2,1710.5,1728.8,1400462.0
